OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time,Item Quantity,Item,Price of Item,Total Amount,Weekday Classification,Meal Time,Order Time,Stock Out Items,Revenue Loss,Preparation time,Driver Assign Time,Delivery Time,Actual Time,Average Expected Time,Bonus Time,Order Delivery Details
OD1539,11/23/2024,Malleswaram,Delivered,COD,4:38:53 PM,5:32:53 PM,5:34:53 PM,5:46:53 PM,1,Burger,210,210,Weekend,Evening,Non-Peak Time,0,0,54,2,12,68,28,5,Delayed
OD1798,11/27/2024,Brigade Road,Delivered,Online Payment,7:52:18 PM,8:35:18 PM,8:37:18 PM,8:50:18 PM,2,Chicken Curry,325,650,Weekday,Night,Peak time,0,0,43,2,13,58,44,20,No issuse
OD1216,11/16/2024,BTM Layout,Cancelled,Not Required,,,,,0,Paneer Tikka,180,0,Weekend,Morning,Non-Peak Time,2,360,0,0,0,0,0,0,Cancelled
OD0538,11/8/2024,BTM Layout,Delivered,Credit Card,9:42:33 PM,10:21:33 PM,10:23:33 PM,10:48:33 PM,4,Butter Naan,40,160,Weekend,Night,Peak time,0,0,39,2,25,66,27,20,Delayed
OD2043,11/1/2024,Koramangala,Delivered,Credit Card,8:47:40 AM,9:29:40 AM,9:31:40 AM,9:42:40 AM,1,Puri Bhaji,150,150,Weekend,Morning,Peak time,0,0,42,2,11,55,27,20,Delayed
OD1866,11/28/2024,Jayanagar,Delivered,COD,7:04:49 PM,7:56:49 PM,7:59:49 PM,8:10:49 PM,5,Samosa,20,100,Weekday,Night,Peak time,0,0,52,3,11,66,24,20,Delayed
OD1203,11/18/2024,Marathahalli,Delivered,Online Payment,4:14:10 PM,4:41:10 PM,4:43:10 PM,5:00:10 PM,1,Masala Dosa,120,120,Weekday,Evening,Non-Peak Time,0,0,27,2,17,46,24,5,Delayed
OD1664,11/25/2024,Whitefield,Delivered,Credit Card,6:37:24 PM,7:14:24 PM,7:26:24 PM,7:39:24 PM,1,Fish Curry,190,190,Weekday,Evening,Peak time,0,0,37,12,13,62,32,20,Delayed
OD0391,11/6/2024,BTM Layout,Delivered,COD,5:46:19 PM,5:57:19 PM,5:58:19 PM,6:12:19 PM,1,Chicken Tikka,355,355,Weekday,Evening,Non-Peak Time,0,0,11,1,14,26,27,5,No issuse
OD0671,11/10/2024,Jayanagar,Delivered,Credit Card,1:52:59 PM,2:40:59 PM,2:42:59 PM,3:01:59 PM,2,Veg Biryani,290,580,Weekend,Noon,Non-Peak Time,0,0,48,2,19,69,39,5,Delayed
OD0470,11/7/2024,Whitefield,Delivered,Credit Card,9:53:24 PM,10:33:24 PM,10:44:24 PM,11:38:24 PM,3,Butter Chicken,315,945,Weekday,Night,Peak time,0,0,40,11,54,105,32,20,Delayed
OD0392,11/6/2024,MG Road,Delivered,COD,11:01:43 PM,11:43:43 PM,11:50:43 PM,12:02:43 AM,3,Tandoori Chicken,360,1080,Weekday,Night,Non-Peak Time,0,0,42,7,12,61,50,5,Delayed
OD0200,11/3/2024,Koramangala,Delivered,COD,8:00:29 PM,8:47:29 PM,9:05:29 PM,9:17:29 PM,4,Butter Naan,40,160,Weekend,Night,Peak time,0,0,47,18,12,77,22,20,Delayed
OD1999,11/30/2024,Whitefield,Delivered,COD,10:34:56 AM,11:31:56 AM,11:34:56 AM,11:48:56 AM,1,Chole Bhature,200,200,Weekend,Morning,Non-Peak Time,0,0,57,3,14,74,39,5,Delayed
OD0609,11/9/2024,Jayanagar,Delivered,Online Payment,11:00:03 PM,11:15:03 PM,11:17:03 PM,11:29:03 PM,3,Butter Chicken,315,945,Weekend,Night,Non-Peak Time,0,0,15,2,12,29,29,5,No issuse
OD0672,11/10/2024,HSR Layout,Delivered,Online Payment,4:16:40 PM,4:27:40 PM,4:29:40 PM,4:51:40 PM,1,Hakka Noodles,260,260,Weekend,Evening,Non-Peak Time,0,0,11,2,22,35,38,5,No issuse
OD0325,11/3/2024,Whitefield,Delivered,UPI,4:39:18 PM,4:52:18 PM,4:54:18 PM,5:08:18 PM,2,Chicken Biryani,350,700,Weekend,Evening,Non-Peak Time,0,0,13,2,14,29,47,5,No issuse
OD1747,11/26/2024,Jayanagar,Delivered,Credit Card,2:07:20 PM,2:18:20 PM,2:20:20 PM,2:32:20 PM,5,Samosa,20,100,Weekday,Noon,Non-Peak Time,0,0,11,2,12,25,24,5,No issuse
OD1066,11/16/2024,Brigade Road,Delivered,Credit Card,10:25:18 PM,11:10:18 PM,11:15:18 PM,11:28:18 PM,3,Butter Chicken,315,945,Weekend,Night,Non-Peak Time,0,0,45,5,13,63,39,5,Delayed
OD0884,11/13/2024,Marathahalli,Delivered,UPI,12:40:19 PM,1:03:19 PM,1:05:19 PM,1:28:19 PM,2,Paneer Paratha,160,320,Weekday,Noon,Non-Peak Time,0,0,23,2,23,48,30,5,Delayed
OD2044,11/1/2024,Jayanagar,Delivered,COD,4:10:19 PM,4:25:19 PM,4:28:19 PM,4:40:19 PM,1,Burger,210,210,Weekend,Evening,Non-Peak Time,0,0,15,3,12,30,30,5,No issuse
OD1540,11/23/2024,MG Road,Delivered,COD,10:11:10 AM,10:24:10 AM,10:26:10 AM,10:50:10 AM,5,Poha,75,375,Weekend,Morning,Non-Peak Time,0,0,13,2,24,39,37,5,No issuse
OD0610,11/9/2024,Marathahalli,Delivered,COD,7:43:28 PM,8:08:28 PM,8:10:28 PM,9:03:28 PM,2,Veg Biryani,290,580,Weekend,Night,Peak time,0,0,25,2,53,80,37,20,Delayed
OD0673,11/10/2024,Malleswaram,Delivered,Online Payment,10:26:57 PM,11:16:57 PM,11:18:57 PM,11:32:57 PM,2,Veg Biryani,290,580,Weekend,Night,Non-Peak Time,0,0,50,2,14,66,37,5,Delayed
OD0611,11/9/2024,Indiranagar,Delivered,Online Payment,12:08:59 PM,12:23:59 PM,12:25:59 PM,12:37:59 PM,3,Tandoori Chicken,360,1080,Weekend,Noon,Non-Peak Time,0,0,15,2,12,29,45,5,No issuse
OD1930,11/29/2024,Koramangala,Delivered,Online Payment,11:11:30 AM,11:30:30 AM,11:32:30 AM,11:46:30 AM,1,Idli,65,65,Weekend,Morning,Non-Peak Time,0,0,19,2,14,35,27,5,Delayed
OD0270,11/4/2024,Indiranagar,Delivered,COD,6:05:25 PM,6:27:25 PM,6:32:25 PM,6:47:25 PM,2,Chicken Biryani,350,700,Weekday,Evening,Peak time,0,0,22,5,15,42,47,20,No issuse
OD2045,11/1/2024,Jayanagar,Delivered,COD,12:44:47 PM,12:57:47 PM,12:58:47 PM,1:32:47 PM,2,Pav Bhaji,150,300,Weekend,Noon,Non-Peak Time,0,0,13,1,34,48,34,5,Delayed
OD0042,11/1/2024,BTM Layout,Delivered,Online Payment,11:26:54 AM,11:47:54 AM,11:49:54 AM,12:02:54 PM,2,Aloo Paratha,110,220,Weekend,Morning,Non-Peak Time,0,0,21,2,13,36,27,5,Delayed
OD1327,11/20/2024,Jayanagar,Delivered,UPI,7:15:32 PM,8:14:32 PM,8:16:32 PM,8:29:32 PM,2,Chicken Curry,325,650,Weekday,Night,Peak time,0,0,59,2,13,74,34,20,Delayed
OD0124,11/2/2024,Marathahalli,Delivered,UPI,8:48:12 AM,9:11:12 AM,9:13:12 AM,9:53:12 AM,1,Idli,65,65,Weekend,Morning,Peak time,0,0,23,2,40,65,27,20,Delayed
OD0201,11/3/2024,MG Road,Delivered,Online Payment,11:59:55 AM,12:14:55 PM,12:16:55 PM,12:36:55 PM,2,Idli,65,130,Weekend,Morning,Non-Peak Time,0,0,15,2,20,37,37,5,No issuse
OD1485,11/22/2024,MG Road,Delivered,COD,5:47:47 PM,6:07:47 PM,6:09:47 PM,6:28:47 PM,2,Veg Biryani,290,580,Weekend,Evening,Non-Peak Time,0,0,20,2,19,41,47,5,No issuse
OD1257,11/19/2024,Malleswaram,Delivered,Credit Card,2:38:28 PM,2:55:28 PM,2:57:28 PM,3:08:28 PM,2,Fried Rice,250,500,Weekday,Noon,Non-Peak Time,0,0,17,2,11,30,32,5,No issuse
OD1132,11/17/2024,Koramangala,Delivered,Credit Card,1:33:50 PM,1:52:50 PM,1:55:50 PM,2:07:50 PM,1,Chicken Tikka,355,355,Weekend,Noon,Non-Peak Time,0,0,19,3,12,34,22,5,Delayed
OD1799,11/27/2024,Koramangala,Delivered,Online Payment,8:33:50 PM,8:52:50 PM,8:55:50 PM,9:10:50 PM,1,Hakka Noodles,260,260,Weekday,Night,Peak time,0,0,19,3,15,37,28,20,No issuse
OD0202,11/3/2024,Whitefield,Delivered,Online Payment,12:40:17 PM,1:08:17 PM,1:10:17 PM,1:26:17 PM,2,Pav Bhaji,150,300,Weekend,Noon,Non-Peak Time,0,0,28,2,16,46,37,5,Delayed
OD1486,11/22/2024,Whitefield,Delivered,Credit Card,12:04:00 PM,12:15:00 PM,12:17:00 PM,12:50:00 PM,3,Mutton Biryani,390,1170,Weekend,Noon,Non-Peak Time,0,0,11,2,33,46,52,5,No issuse
OD1541,11/23/2024,Koramangala,Delivered,Online Payment,7:02:00 PM,7:16:00 PM,7:18:00 PM,7:38:00 PM,2,Pasta,250,500,Weekend,Night,Peak time,0,0,14,2,20,36,41,20,No issuse
OD0326,11/5/2024,HSR Layout,Delivered,UPI,8:46:59 AM,9:04:59 AM,9:06:59 AM,9:22:59 AM,5,Chole Bhature,200,1000,Weekday,Morning,Peak time,0,0,18,2,16,36,44,20,No issuse
OD0043,11/1/2024,Marathahalli,Delivered,COD,11:31:52 AM,12:29:52 PM,12:32:52 PM,1:02:52 PM,1,Paneer Paratha,160,160,Weekend,Morning,Non-Peak Time,0,0,58,3,30,91,30,5,Delayed
OD2046,11/1/2024,Malleswaram,Delivered,Online Payment,9:21:29 AM,9:45:29 AM,10:01:29 AM,10:11:29 AM,1,Poha,75,75,Weekend,Morning,Peak time,0,0,24,16,10,50,27,20,Delayed
OD1800,11/27/2024,Koramangala,Delivered,Online Payment,4:49:19 PM,5:29:19 PM,5:31:19 PM,5:43:19 PM,1,Fish Curry,190,190,Weekday,Evening,Non-Peak Time,0,0,40,2,12,54,27,5,Delayed
OD1328,11/20/2024,Malleswaram,Delivered,COD,8:01:25 PM,8:23:25 PM,8:25:25 PM,8:38:25 PM,3,Pizza,450,1350,Weekday,Night,Peak time,0,0,22,2,13,37,38,20,No issuse
OD1001,11/15/2024,MG Road,Delivered,Credit Card,2:14:26 PM,2:40:26 PM,2:42:26 PM,2:55:26 PM,2,Pav Bhaji,150,300,Weekend,Noon,Non-Peak Time,0,0,26,2,13,41,42,5,No issuse
OD1002,11/15/2024,HSR Layout,Delivered,Credit Card,1:56:09 PM,2:09:09 PM,2:11:09 PM,2:21:09 PM,1,Fish Curry,190,190,Weekend,Noon,Non-Peak Time,0,0,13,2,10,25,37,5,No issuse
OD0327,11/5/2024,BTM Layout,Delivered,Online Payment,1:59:18 PM,2:16:18 PM,2:18:18 PM,2:29:18 PM,1,Fish Curry,190,190,Weekday,Noon,Non-Peak Time,0,0,17,2,11,30,32,5,No issuse
OD1067,11/16/2024,Malleswaram,Delivered,Credit Card,10:26:00 PM,10:37:00 PM,10:39:00 PM,11:03:00 PM,1,Burger,210,210,Weekend,Night,Non-Peak Time,0,0,11,2,24,37,28,5,Delayed
OD1329,11/20/2024,HSR Layout,Delivered,COD,12:14:55 PM,12:35:55 PM,12:37:55 PM,12:49:55 PM,2,Mutton Biryani,390,780,Weekday,Noon,Non-Peak Time,0,0,21,2,12,35,57,5,No issuse
OD1068,11/16/2024,Marathahalli,Delivered,COD,5:43:12 PM,6:26:12 PM,6:28:12 PM,6:58:12 PM,2,Chicken Biryani,350,700,Weekend,Evening,Non-Peak Time,0,0,43,2,30,75,42,5,Delayed
OD1414,11/21/2024,BTM Layout,Delivered,Online Payment,7:10:12 AM,7:24:12 AM,7:26:12 AM,7:46:12 AM,2,Idli,65,130,Weekday,Morning,Non-Peak Time,0,0,14,2,20,36,32,5,No issuse
OD1606,11/24/2024,Brigade Road,Delivered,UPI,11:28:13 AM,11:45:13 AM,11:47:13 AM,11:58:13 AM,3,Masala Dosa,120,360,Weekend,Morning,Non-Peak Time,0,0,17,2,11,30,36,5,No issuse
OD0674,11/10/2024,Malleswaram,Delivered,Credit Card,5:24:22 PM,6:06:22 PM,6:08:22 PM,6:20:22 PM,2,Mutton Biryani,390,780,Weekend,Evening,Non-Peak Time,0,0,42,2,12,56,47,5,Delayed
OD0944,11/14/2024,Jayanagar,Delivered,Credit Card,11:54:00 AM,12:39:00 PM,12:41:00 PM,12:57:00 PM,2,Aloo Paratha,110,220,Weekday,Morning,Non-Peak Time,0,0,45,2,16,63,24,5,Delayed
OD0612,11/9/2024,Jayanagar,Delivered,Online Payment,2:03:53 PM,2:41:53 PM,2:43:53 PM,2:57:53 PM,1,Paneer Tikka,180,180,Weekend,Noon,Non-Peak Time,0,0,38,2,14,54,35,5,Delayed
OD1607,11/24/2024,Indiranagar,Delivered,UPI,12:54:57 PM,1:32:57 PM,1:34:57 PM,1:49:57 PM,2,Veg Biryani,290,580,Weekend,Noon,Non-Peak Time,0,0,38,2,15,55,42,5,Delayed
OD0675,11/10/2024,BTM Layout,Delivered,Online Payment,6:24:32 PM,6:34:32 PM,6:52:32 PM,7:04:32 PM,1,Hakka Noodles,260,260,Weekend,Evening,Peak time,0,0,10,18,12,40,33,20,No issuse
OD1665,11/25/2024,Whitefield,Delivered,Credit Card,9:36:42 PM,10:00:42 PM,10:02:42 PM,10:58:42 PM,1,Fish Curry,190,190,Weekday,Night,Peak time,0,0,24,2,56,82,32,20,Delayed
OD1330,11/20/2024,HSR Layout,Delivered,Online Payment,1:00:12 PM,1:21:12 PM,1:23:12 PM,1:34:12 PM,1,Hakka Noodles,260,260,Weekday,Noon,Non-Peak Time,0,0,21,2,11,34,38,5,No issuse
OD0271,11/4/2024,Koramangala,Delivered,Online Payment,4:36:22 PM,5:03:22 PM,5:06:22 PM,5:17:22 PM,2,Pasta,250,500,Weekday,Evening,Non-Peak Time,0,0,27,3,11,41,41,5,No issuse
OD0743,11/11/2024,MG Road,Delivered,Credit Card,2:32:18 PM,2:44:18 PM,2:46:18 PM,2:57:18 PM,5,Samosa,20,100,Weekday,Noon,Non-Peak Time,0,0,12,2,11,25,32,5,No issuse
OD1867,11/28/2024,Koramangala,Delivered,Credit Card,1:00:25 PM,1:16:25 PM,1:18:25 PM,1:30:25 PM,4,Butter Naan,40,160,Weekday,Noon,Non-Peak Time,0,0,16,2,12,30,22,5,Delayed
OD1868,11/28/2024,HSR Layout,Delivered,Credit Card,1:00:36 PM,1:32:36 PM,1:33:36 PM,1:45:36 PM,3,Idli,65,195,Weekday,Noon,Non-Peak Time,0,0,32,1,12,45,37,5,Delayed
OD1217,11/18/2024,MG Road,Cancelled,Not Required,,,,,0,Chicken Curry,325,0,Weekday,Morning,Non-Peak Time,1,325,0,0,0,0,0,0,Cancelled
OD0613,11/9/2024,HSR Layout,Delivered,COD,7:36:30 PM,7:53:30 PM,7:55:30 PM,8:10:30 PM,2,Fried Rice,250,500,Weekend,Night,Peak time,0,0,17,2,15,34,42,20,No issuse
OD1133,11/17/2024,Indiranagar,Delivered,Credit Card,9:59:22 AM,10:09:22 AM,10:11:22 AM,10:30:22 AM,3,Puri Bhaji,150,450,Weekend,Morning,Peak time,0,0,10,2,19,31,32,20,No issuse
OD1542,11/23/2024,Malleswaram,Delivered,UPI,5:51:16 PM,6:07:16 PM,6:10:16 PM,6:22:16 PM,2,Chicken Biryani,350,700,Weekend,Evening,Non-Peak Time,0,0,16,3,12,31,42,5,No issuse
OD0539,11/8/2024,HSR Layout,Delivered,Credit Card,12:37:32 PM,1:08:32 PM,1:10:32 PM,1:23:32 PM,1,Chole Bhature,200,200,Weekend,Noon,Non-Peak Time,0,0,31,2,13,46,44,5,No issuse
OD1869,11/28/2024,HSR Layout,Delivered,COD,10:25:28 PM,10:36:28 PM,10:40:28 PM,10:58:28 PM,1,Noodles,250,250,Weekday,Night,Non-Peak Time,0,0,11,4,18,33,32,5,No issuse
OD1870,11/28/2024,Koramangala,Delivered,Credit Card,6:08:48 PM,6:20:48 PM,6:22:48 PM,6:52:48 PM,1,Masala Dosa,120,120,Weekday,Evening,Peak time,0,0,12,2,30,44,24,20,No issuse
OD0393,11/6/2024,Marathahalli,Delivered,COD,8:30:34 AM,8:45:34 AM,8:47:34 AM,9:46:34 AM,1,Paneer Paratha,160,160,Weekday,Morning,Peak time,0,0,15,2,59,76,30,20,Delayed
OD0540,11/8/2024,MG Road,Delivered,COD,7:22:37 PM,7:33:37 PM,7:34:37 PM,7:59:37 PM,1,Chicken Tikka,355,355,Weekend,Night,Peak time,0,0,11,1,25,37,32,20,No issuse
OD1331,11/20/2024,Whitefield,Delivered,UPI,5:49:36 PM,6:20:36 PM,6:22:36 PM,6:35:36 PM,1,Chicken Tikka,355,355,Weekday,Evening,Non-Peak Time,0,0,31,2,13,46,27,5,Delayed
OD1258,11/19/2024,Malleswaram,Delivered,Online Payment,3:35:15 PM,3:53:15 PM,3:55:15 PM,4:05:15 PM,2,Fried Rice,250,500,Weekday,Evening,Non-Peak Time,0,0,18,2,10,30,32,5,No issuse
OD0203,11/3/2024,BTM Layout,Delivered,Online Payment,1:07:01 PM,1:22:01 PM,1:24:01 PM,1:37:01 PM,5,Samosa,20,100,Weekend,Noon,Non-Peak Time,0,0,15,2,13,30,27,5,No issuse
OD1134,11/17/2024,Whitefield,Delivered,Online Payment,4:21:35 PM,5:12:35 PM,5:14:35 PM,5:25:35 PM,1,Paneer Tikka,180,180,Weekend,Evening,Non-Peak Time,0,0,51,2,11,64,38,5,Delayed
OD2000,11/30/2024,Indiranagar,Delivered,COD,6:49:12 PM,7:34:12 PM,7:36:12 PM,7:46:12 PM,5,Samosa,20,100,Weekend,Evening,Peak time,0,0,45,2,10,57,27,20,Delayed
OD0676,11/10/2024,HSR Layout,Delivered,Online Payment,7:53:37 PM,8:36:37 PM,8:47:37 PM,9:24:37 PM,1,Chicken Biryani,350,350,Weekend,Night,Peak time,0,0,43,11,37,91,52,20,Delayed
OD1259,11/19/2024,Indiranagar,Delivered,UPI,1:07:59 PM,1:26:59 PM,1:28:59 PM,1:47:59 PM,1,Fish Curry,190,190,Weekday,Noon,Non-Peak Time,0,0,19,2,19,40,32,5,Delayed
OD0204,11/3/2024,Marathahalli,Delivered,COD,10:55:34 AM,11:38:34 AM,11:39:34 AM,11:52:34 AM,3,Poha,75,225,Weekend,Morning,Non-Peak Time,0,0,43,1,13,57,27,5,Delayed
OD0471,11/7/2024,MG Road,Delivered,UPI,9:05:06 PM,9:20:06 PM,9:25:06 PM,9:45:06 PM,1,Masala Dosa,120,120,Weekday,Night,Peak time,0,0,15,5,20,40,34,20,No issuse
OD0677,11/10/2024,MG Road,Delivered,Online Payment,9:12:15 PM,9:28:15 PM,9:29:15 PM,9:45:15 PM,1,Masala Dosa,120,120,Weekend,Night,Peak time,0,0,16,1,16,33,34,20,No issuse
OD1871,11/28/2024,BTM Layout,Delivered,Online Payment,8:00:40 AM,8:46:40 AM,8:50:40 AM,9:00:40 AM,2,Idli,65,130,Weekday,Morning,Peak time,0,0,46,4,10,60,32,20,Delayed
OD1069,11/16/2024,Koramangala,Delivered,COD,11:16:59 PM,12:04:59 AM,12:06:59 AM,12:16:59 AM,1,Burger,210,210,Weekend,Night,Non-Peak Time,0,0,48,2,10,60,28,5,Delayed
OD1332,11/20/2024,MG Road,Delivered,Online Payment,11:21:24 AM,11:39:24 AM,11:41:24 AM,12:01:24 PM,2,Puri Bhaji,150,300,Weekday,Morning,Non-Peak Time,0,0,18,2,20,40,37,5,No issuse
OD0614,11/9/2024,Jayanagar,Delivered,Online Payment,8:21:08 PM,9:15:08 PM,9:33:08 PM,9:53:08 PM,2,Chicken Biryani,350,700,Weekend,Night,Peak time,0,0,54,18,20,92,44,20,Delayed
OD1931,11/29/2024,Jayanagar,Delivered,UPI,9:43:19 PM,10:12:19 PM,10:27:19 PM,11:04:19 PM,4,Butter Naan,40,160,Weekend,Night,Peak time,0,0,29,15,37,81,24,20,Delayed
OD1070,11/16/2024,Koramangala,Delivered,Online Payment,12:53:38 PM,1:08:38 PM,1:10:38 PM,1:33:38 PM,2,Chole Bhature,200,400,Weekend,Noon,Non-Peak Time,0,0,15,2,23,40,34,5,Delayed
OD1260,11/19/2024,MG Road,Delivered,Online Payment,12:11:04 PM,12:33:04 PM,12:35:04 PM,12:48:04 PM,5,Samosa,20,100,Weekday,Noon,Non-Peak Time,0,0,22,2,13,37,32,5,No issuse
OD1666,11/25/2024,Malleswaram,Delivered,Credit Card,6:56:17 PM,7:54:17 PM,7:56:17 PM,8:10:17 PM,3,Tandoori Chicken,360,1080,Weekday,Evening,Peak time,0,0,58,2,14,74,40,20,Delayed
OD1932,11/29/2024,Indiranagar,Delivered,UPI,11:31:49 AM,12:27:49 PM,12:29:49 PM,12:42:49 PM,2,Paneer Paratha,160,320,Weekend,Morning,Non-Peak Time,0,0,56,2,13,71,35,5,Delayed
OD0044,11/1/2024,Indiranagar,Delivered,Online Payment,3:51:06 PM,4:03:06 PM,4:05:06 PM,4:20:06 PM,1,Burger,210,210,Weekend,Evening,Non-Peak Time,0,0,12,2,15,29,33,5,No issuse
OD1667,11/25/2024,MG Road,Delivered,Online Payment,2:01:41 PM,2:30:41 PM,2:32:41 PM,2:47:41 PM,2,Veg Biryani,290,580,Weekday,Noon,Non-Peak Time,0,0,29,2,15,46,47,5,No issuse
OD1003,11/15/2024,MG Road,Delivered,Online Payment,10:17:06 AM,10:36:06 AM,10:38:06 AM,10:52:06 AM,1,Poha,75,75,Weekend,Morning,Non-Peak Time,0,0,19,2,14,35,37,5,No issuse
OD1204,11/18/2024,Koramangala,Delivered,Online Payment,2:49:00 PM,2:59:00 PM,3:04:00 PM,3:26:00 PM,5,Samosa,20,100,Weekday,Noon,Non-Peak Time,0,0,10,5,22,37,22,5,Delayed
OD1261,11/19/2024,Malleswaram,Delivered,COD,8:44:41 AM,9:25:41 AM,9:27:41 AM,9:50:41 AM,1,Ghee Upma,99,99,Weekday,Morning,Peak time,0,0,41,2,23,66,30,20,Delayed
OD0125,11/2/2024,Malleswaram,Delivered,Credit Card,11:04:35 PM,11:18:35 PM,11:20:35 PM,11:35:35 PM,2,Chicken Biryani,350,700,Weekend,Night,Non-Peak Time,0,0,14,2,15,31,42,5,No issuse
OD0744,11/11/2024,MG Road,Delivered,UPI,5:45:46 PM,5:58:46 PM,6:00:46 PM,6:15:46 PM,3,Paneer Tikka,180,540,Weekday,Evening,Non-Peak Time,0,0,13,2,15,30,43,5,No issuse
OD0045,11/1/2024,BTM Layout,Delivered,COD,1:40:05 PM,1:59:05 PM,2:01:05 PM,2:15:05 PM,1,Hakka Noodles,260,260,Weekend,Noon,Non-Peak Time,0,0,19,2,14,35,33,5,No issuse
OD1933,11/29/2024,BTM Layout,Delivered,Online Payment,1:00:07 PM,1:17:07 PM,1:19:07 PM,1:37:07 PM,2,Pasta,250,500,Weekend,Noon,Non-Peak Time,0,0,17,2,18,37,46,5,No issuse
OD0678,11/10/2024,Jayanagar,Delivered,Credit Card,8:45:57 PM,9:30:57 PM,9:31:57 PM,10:45:57 PM,1,Aloo Paratha,110,110,Weekend,Night,Peak time,0,0,45,1,74,120,24,20,Delayed
OD0541,11/8/2024,BTM Layout,Delivered,UPI,9:12:17 PM,9:35:17 PM,9:37:17 PM,10:14:17 PM,2,Fried Rice,250,500,Weekend,Night,Peak time,0,0,23,2,37,62,37,20,Delayed
OD1071,11/16/2024,BTM Layout,Delivered,Online Payment,12:41:00 PM,12:51:00 PM,12:54:00 PM,1:13:00 PM,1,Sushi,350,350,Weekend,Noon,Non-Peak Time,0,0,10,3,19,32,43,5,No issuse
OD0205,11/3/2024,Koramangala,Delivered,UPI,8:38:37 PM,8:50:37 PM,8:52:37 PM,9:15:37 PM,2,Veg Biryani,290,580,Weekend,Night,Peak time,0,0,12,2,23,37,37,20,No issuse
OD0394,11/10/2024,Malleswaram,Delivered,Online Payment,9:40:50 AM,10:00:50 AM,10:06:50 AM,10:19:50 AM,3,Idli,65,195,Weekend,Morning,Peak time,0,0,20,6,13,39,27,20,No issuse
OD0272,11/4/2024,MG Road,Delivered,COD,9:00:20 AM,9:36:20 AM,9:46:20 AM,10:04:20 AM,3,Masala Dosa,120,360,Weekday,Morning,Peak time,0,0,36,10,18,64,34,20,Delayed
OD1668,11/25/2024,MG Road,Delivered,COD,11:24:39 AM,11:36:39 AM,11:38:39 AM,11:49:39 AM,1,Chole Bhature,200,200,Weekday,Morning,Non-Peak Time,0,0,12,2,11,25,44,5,No issuse
OD0679,11/10/2024,Koramangala,Delivered,Online Payment,7:45:29 AM,8:09:29 AM,8:20:29 AM,8:30:29 AM,2,Idli,65,130,Weekend,Morning,Non-Peak Time,0,0,24,11,10,45,27,5,Delayed
OD1415,11/21/2024,Brigade Road,Delivered,COD,1:28:29 PM,1:58:29 PM,2:00:29 PM,2:12:29 PM,1,Chicken Tikka,355,355,Weekday,Noon,Non-Peak Time,0,0,30,2,12,44,34,5,Delayed
OD0680,11/10/2024,Whitefield,Delivered,Online Payment,1:51:29 PM,2:06:29 PM,2:08:29 PM,2:41:29 PM,2,Mutton Biryani,390,780,Weekend,Noon,Non-Peak Time,0,0,15,2,33,50,52,5,No issuse
OD1543,11/23/2024,Brigade Road,Delivered,COD,11:24:46 PM,11:35:46 PM,11:37:46 PM,11:49:46 PM,1,Chicken Tikka,355,355,Weekend,Night,Non-Peak Time,0,0,11,2,12,25,34,5,No issuse
OD0810,11/10/2024,Marathahalli,Delivered,Credit Card,10:00:52 PM,10:54:52 PM,10:55:52 PM,11:22:52 PM,2,Chicken Biryani,350,700,Weekend,Night,Non-Peak Time,0,0,54,1,27,82,42,5,Delayed
OD1669,11/25/2024,Malleswaram,Delivered,UPI,10:58:10 AM,11:09:10 AM,11:11:10 AM,11:34:10 AM,1,Poha,75,75,Weekday,Morning,Non-Peak Time,0,0,11,2,23,36,27,5,Delayed
OD1487,11/22/2024,Jayanagar,Delivered,COD,1:32:46 PM,2:29:46 PM,2:32:46 PM,2:43:46 PM,2,Pav Bhaji,150,300,Weekend,Noon,Non-Peak Time,0,0,57,3,11,71,34,5,Delayed
OD0811,11/12/2024,BTM Layout,Delivered,Credit Card,10:41:43 AM,10:51:43 AM,10:57:43 AM,11:10:43 AM,1,Masala Dosa,120,120,Weekday,Morning,Non-Peak Time,0,0,10,6,13,29,29,5,No issuse
OD1333,11/20/2024,Whitefield,Delivered,COD,9:31:25 AM,10:11:25 AM,10:17:25 AM,10:29:25 AM,3,Idli,65,195,Weekday,Morning,Peak time,0,0,40,6,12,58,32,20,Delayed
OD1934,11/29/2024,BTM Layout,Delivered,Online Payment,6:29:24 PM,7:01:24 PM,7:07:24 PM,7:19:24 PM,1,Sushi,350,350,Weekend,Evening,Peak time,0,0,32,6,12,50,43,20,No issuse
OD0046,11/1/2024,Whitefield,Delivered,COD,5:37:34 PM,5:54:34 PM,5:57:34 PM,6:16:34 PM,2,Pav Bhaji,150,300,Weekend,Evening,Non-Peak Time,0,0,17,3,19,39,37,5,No issuse
OD1488,11/22/2024,MG Road,Delivered,Credit Card,11:07:01 PM,11:22:01 PM,11:24:01 PM,11:38:01 PM,1,Noodles,250,250,Weekend,Night,Non-Peak Time,0,0,15,2,14,31,32,5,No issuse
OD1334,11/20/2024,Indiranagar,Delivered,UPI,3:21:27 PM,3:33:27 PM,3:38:27 PM,3:51:27 PM,2,Pizza,450,900,Weekday,Evening,Non-Peak Time,0,0,12,5,13,30,43,5,No issuse
